ID,Age,Sex,Ethnicity,University_Degree,Flu_Vaccination_History,Living_Area,Before_Perception
3806,55,Male,Black,No,No,Urban,2
3807,27,Female,Latino,No,Yes,Urban,4
3808,56,Female,White,Yes,Yes,Urban,3
3809,64,Male,Latino,No,No,Urban,4
3810,30,Female,Black,Yes,No,Urban,2
3811,54,Male,White,No,No,Urban,1
3812,24,Male,White,Yes,No,Urban,5
3813,23,Female,White,No,No,Rural,2
3814,36,Male,White,Yes,No,Urban,3
3815,64,Female,Latino,Yes,No,Urban,4
3816,42,Female,Latino,No,No,Urban,5
3817,27,Male,White,No,Yes,Urban,3
3818,39,Male,White,No,No,Urban,2
3819,56,Male,White,Yes,Yes,Rural,3
3820,44,Female,White,Yes,Yes,Urban,3
3821,40,Male,White,No,Yes,Rural,1
3822,35,Female,Others,No,No,Rural,5
3823,63,Male,White,No,Yes,Rural,5
3824,19,Male,Asian,Yes,Yes,Urban,3
3825,49,Female,Black,No,No,Urban,3
3826,27,Male,White,Yes,Yes,Urban,5
3827,43,Male,Latino,No,No,Urban,2
3828,49,Female,White,No,No,Urban,1
3829,48,Male,White,No,Yes,Rural,4
3830,27,Male,White,Yes,No,Urban,2
3831,50,Female,White,No,No,Rural,1
3832,53,Female,Latino,No,No,Rural,3
3833,28,Male,White,No,No,Urban,5
3834,50,Female,Black,No,No,Urban,1
3835,45,Female,Latino,Yes,Yes,Urban,1
3836,31,Male,White,No,Yes,Rural,3
3837,37,Male,Latino,No,Yes,Rural,3
3838,57,Female,Latino,No,No,Urban,5
3839,29,Female,White,Yes,Yes,Urban,5
3840,50,Female,White,Yes,No,Urban,3
3841,24,Male,Asian,No,No,Urban,4
3842,39,Male,White,No,No,Urban,2
3843,33,Female,Latino,No,Yes,Urban,3
3844,34,Female,White,No,No,Urban,5
3845,48,Female,Latino,No,No,Urban,1
3846,20,Male,White,No,No,Urban,3
3847,40,Male,Asian,No,Yes,Urban,3
3848,20,Female,Latino,No,No,Rural,3
3849,54,Male,Asian,No,No,Urban,2
3850,26,Female,White,No,No,Urban,4
3851,64,Female,White,Yes,No,Urban,3
3852,43,Male,White,No,Yes,Urban,1
3853,42,Male,White,Yes,Yes,Rural,3
3854,36,Male,White,No,No,Urban,4
3855,54,Female,White,No,Yes,Urban,4
3856,55,Female,Asian,Yes,No,Rural,1
3857,24,Male,White,No,Yes,Urban,3
3858,33,Male,White,No,Yes,Urban,2
3859,23,Male,White,No,Yes,Urban,2
3860,57,Male,Black,No,Yes,Urban,5
3861,35,Female,Latino,No,Yes,Urban,4
3862,44,Female,Latino,No,No,Urban,4
3863,44,Male,Latino,No,Yes,Urban,4
3864,28,Male,Black,No,No,Urban,5
3865,61,Male,White,Yes,No,Urban,1
3866,34,Female,White,Yes,No,Urban,1
3867,22,Female,Latino,No,Yes,Urban,4
3868,57,Male,White,No,Yes,Urban,4
3869,64,Female,Latino,Yes,No,Urban,4
3870,56,Female,White,Yes,No,Rural,5
3871,49,Male,White,No,No,Urban,2
3872,48,Male,White,Yes,No,Urban,3
3873,47,Female,Asian,Yes,No,Urban,4
3874,35,Male,White,No,Yes,Urban,2
3875,55,Male,Black,No,Yes,Urban,5
3876,20,Male,White,No,No,Urban,5
3877,25,Male,White,No,Yes,Rural,3
3878,47,Male,White,No,Yes,Urban,5
3879,37,Female,White,No,Yes,Rural,4
3880,33,Female,Asian,Yes,No,Urban,2
3881,37,Male,White,No,Yes,Urban,1
3882,39,Male,White,No,Yes,Urban,4
3883,27,Female,White,No,No,Urban,1
3884,39,Male,White,Yes,Yes,Urban,4
3885,55,Female,White,No,No,Urban,1
3886,54,Female,White,No,No,Urban,3
3887,38,Male,Latino,No,No,Urban,3
3888,25,Male,Latino,No,Yes,Urban,4
3889,20,Female,White,Yes,No,Urban,2
3890,45,Male,Latino,No,No,Urban,5
3891,43,Female,White,Yes,Yes,Urban,5
3892,60,Male,Black,Yes,Yes,Rural,1
3893,22,Female,White,No,Yes,Rural,1
3894,48,Male,White,No,Yes,Rural,5
3895,37,Male,White,No,Yes,Urban,2
3896,25,Female,Black,No,Yes,Urban,3
3897,39,Female,White,No,No,Urban,3
3898,57,Female,Latino,No,Yes,Urban,2
3899,43,Female,White,No,Yes,Urban,3
3900,31,Female,White,No,Yes,Urban,3
3901,30,Female,White,Yes,Yes,Urban,4
3902,28,Female,White,No,No,Urban,3
3903,44,Male,White,Yes,No,Rural,3
3904,30,Female,White,No,Yes,Urban,3
3905,36,Female,Others,Yes,No,Urban,3
3906,31,Female,Black,No,No,Urban,4
3907,31,Male,Asian,No,Yes,Urban,3
3908,24,Female,White,No,No,Urban,5
3909,32,Male,White,No,Yes,Urban,2
3910,47,Female,White,No,No,Urban,4
3911,34,Female,White,Yes,Yes,Urban,4
3912,35,Male,White,Yes,Yes,Urban,4
3913,49,Female,White,Yes,No,Urban,3
3914,36,Male,Black,Yes,Yes,Urban,2
3915,43,Female,White,No,Yes,Urban,5
3916,34,Male,White,No,No,Urban,2
3917,45,Female,White,No,Yes,Urban,4
3918,58,Female,Black,Yes,No,Urban,2
3919,38,Female,Latino,Yes,Yes,Urban,5
3920,54,Male,White,No,Yes,Urban,3
3921,60,Female,White,No,No,Rural,2
3922,48,Female,White,Yes,Yes,Urban,5
3923,24,Female,Latino,Yes,Yes,Urban,1
3924,45,Female,Latino,No,Yes,Urban,1
3925,58,Female,White,No,No,Urban,4
3926,57,Male,Latino,No,Yes,Urban,5
3927,29,Female,White,Yes,No,Urban,5
3928,23,Male,Black,Yes,No,Rural,3
3929,18,Male,Black,No,No,Urban,5
3930,62,Female,Asian,No,Yes,Urban,5
3931,27,Female,Black,No,Yes,Urban,2
3932,29,Female,Asian,Yes,Yes,Urban,1
3933,36,Male,Black,No,No,Urban,4
3934,21,Male,White,Yes,Yes,Urban,1
3935,25,Female,White,No,No,Urban,4
3936,24,Male,White,No,No,Urban,2
3937,26,Male,Latino,No,No,Urban,5
3938,33,Female,Black,No,Yes,Urban,2
3939,41,Female,White,Yes,Yes,Urban,1
3940,63,Female,White,No,No,Urban,4
3941,44,Male,Black,No,No,Urban,5
3942,28,Female,Black,No,Yes,Urban,4
3943,28,Male,White,No,No,Urban,3
3944,45,Female,Asian,Yes,No,Rural,1
3945,47,Male,White,No,No,Urban,2
3946,41,Female,Black,Yes,Yes,Urban,2
3947,58,Female,White,No,No,Urban,4
3948,43,Female,Latino,No,No,Rural,2
3949,36,Male,Black,Yes,No,Rural,3
3950,60,Female,White,No,No,Urban,5
3951,59,Female,Black,No,No,Urban,4
3952,62,Male,Asian,Yes,No,Urban,2
3953,32,Male,White,Yes,No,Urban,1
3954,29,Female,White,No,No,Urban,3
3955,44,Female,White,No,No,Urban,4
3956,63,Male,White,No,No,Urban,5
3957,47,Female,White,No,No,Urban,1
3958,26,Female,Latino,No,Yes,Urban,1
3959,53,Male,White,No,No,Urban,4
3960,48,Male,White,No,No,Urban,4
3961,59,Female,Latino,Yes,Yes,Rural,1
3962,41,Male,White,Yes,Yes,Urban,3
3963,39,Male,White,Yes,Yes,Urban,4
3964,34,Male,White,No,Yes,Rural,2
3965,21,Male,Black,Yes,No,Rural,4
3966,52,Male,White,Yes,Yes,Urban,1
3967,44,Male,White,No,No,Urban,2
3968,42,Male,White,No,Yes,Urban,5
3969,51,Female,White,No,No,Rural,5
3970,60,Female,Black,Yes,No,Rural,1
3971,41,Female,White,No,No,Urban,5
3972,59,Male,Black,No,Yes,Rural,1
3973,59,Female,White,No,No,Urban,1
3974,32,Female,White,Yes,No,Urban,4
3975,47,Female,White,No,Yes,Urban,2
3976,28,Female,White,No,No,Urban,3
3977,27,Male,Black,No,No,Urban,5
3978,45,Male,White,Yes,Yes,Urban,3
3979,24,Female,White,Yes,Yes,Urban,3
3980,20,Male,Asian,No,Yes,Urban,1
3981,36,Male,Others,Yes,Yes,Urban,1
3982,64,Female,White,Yes,Yes,Urban,3
3983,32,Female,White,No,Yes,Urban,5
3984,30,Female,White,No,Yes,Rural,3
3985,49,Female,Latino,Yes,Yes,Urban,3
3986,18,Male,White,No,No,Rural,5
3987,25,Male,White,No,No,Rural,2
3988,24,Male,Asian,Yes,No,Urban,1
3989,56,Male,White,No,Yes,Urban,1
3990,25,Female,White,No,Yes,Rural,2
3991,63,Female,Asian,No,Yes,Rural,3
3992,18,Female,Latino,Yes,Yes,Urban,1
3993,19,Female,Latino,No,Yes,Rural,5
3994,47,Male,White,No,Yes,Urban,1
3995,20,Male,Latino,No,No,Urban,1
3996,29,Female,Asian,No,Yes,Urban,2
3997,48,Male,White,No,Yes,Urban,3
3998,53,Male,White,No,Yes,Urban,2
3999,22,Female,Black,No,Yes,Urban,1
4000,35,Female,Black,No,Yes,Rural,3
4001,40,Female,White,Yes,No,Rural,2
4002,24,Male,Latino,Yes,No,Rural,3
4003,63,Male,White,Yes,No,Urban,1
4004,32,Female,Black,Yes,No,Urban,3
4005,40,Male,White,Yes,No,Urban,5
4006,41,Female,White,Yes,Yes,Rural,2
4007,50,Male,White,No,Yes,Urban,4
4008,47,Male,White,No,No,Urban,3
4009,61,Female,Black,Yes,No,Urban,5
4010,51,Male,Black,Yes,No,Urban,1
4011,26,Female,Black,Yes,Yes,Urban,2
4012,59,Male,White,No,No,Urban,5
4013,48,Female,Black,No,No,Urban,2
4014,56,Male,Asian,Yes,Yes,Urban,2
4015,18,Female,Latino,Yes,Yes,Urban,1
4016,50,Female,White,No,Yes,Urban,3
4017,50,Female,Others,No,No,Urban,2
4018,52,Male,Latino,No,No,Urban,5
4019,56,Male,White,No,Yes,Rural,4
4020,44,Male,White,No,No,Urban,2
4021,26,Female,Latino,No,Yes,Urban,4
4022,22,Female,White,Yes,Yes,Urban,1
4023,58,Female,White,No,Yes,Urban,1
4024,28,Female,White,No,No,Rural,5
4025,48,Female,White,No,No,Urban,3
4026,63,Female,White,No,Yes,Rural,2
4027,60,Female,White,No,Yes,Urban,4
4028,50,Male,Asian,Yes,No,Urban,2
4029,46,Male,White,No,No,Rural,3
4030,20,Male,White,No,Yes,Urban,4
4031,43,Male,Latino,No,Yes,Urban,5
4032,18,Male,Latino,No,Yes,Urban,5
4033,32,Female,Black,Yes,Yes,Urban,5
4034,21,Female,White,Yes,No,Urban,4
4035,29,Female,White,Yes,Yes,Rural,1
4036,39,Female,Latino,No,No,Urban,2
4037,41,Male,Asian,Yes,Yes,Urban,3
4038,50,Male,Black,No,No,Urban,1
4039,34,Female,White,No,Yes,Urban,2
4040,40,Female,Asian,No,No,Urban,1
4041,44,Male,White,Yes,No,Urban,2
4042,46,Female,White,Yes,No,Rural,1
4043,32,Female,Asian,No,Yes,Urban,3
4044,58,Male,White,Yes,No,Urban,4
4045,38,Male,White,Yes,No,Rural,1
4046,64,Male,Black,No,Yes,Urban,1
4047,61,Male,White,Yes,Yes,Rural,5
4048,42,Female,Black,No,Yes,Rural,4
4049,34,Male,White,Yes,No,Urban,3
4050,59,Male,White,No,No,Urban,2
4051,30,Female,White,No,No,Urban,2
4052,60,Male,White,No,No,Rural,5
4053,25,Male,White,Yes,No,Urban,4
4054,63,Female,Black,Yes,Yes,Urban,1
4055,57,Male,White,Yes,Yes,Urban,4
4056,52,Female,White,No,No,Urban,3
4057,44,Female,White,Yes,Yes,Urban,2
4058,43,Female,White,No,Yes,Urban,5
4059,63,Female,Latino,No,Yes,Urban,1
4060,21,Female,Latino,No,Yes,Rural,2
4061,61,Male,White,Yes,Yes,Urban,4
4062,46,Female,White,Yes,Yes,Rural,2
4063,58,Female,Black,No,No,Urban,5
4064,19,Female,White,Yes,No,Urban,5
4065,59,Male,White,No,Yes,Urban,1
4066,27,Female,White,No,Yes,Urban,2
4067,18,Female,White,No,No,Urban,3
4068,45,Female,White,Yes,Yes,Urban,4
4069,47,Female,Black,No,No,Urban,1
4070,33,Female,Black,Yes,Yes,Urban,1
4071,31,Female,Latino,No,Yes,Urban,4
4072,32,Female,Asian,No,Yes,Urban,3
4073,41,Female,Latino,No,No,Urban,1
4074,46,Female,White,No,Yes,Urban,3
4075,53,Male,Asian,Yes,No,Urban,3
4076,51,Male,White,Yes,Yes,Urban,1
4077,21,Male,White,No,Yes,Urban,2
4078,45,Male,White,No,No,Urban,1
4079,47,Female,Latino,No,No,Urban,3
4080,38,Male,White,Yes,Yes,Urban,1
4081,24,Male,White,No,Yes,Urban,4
4082,56,Male,White,No,Yes,Rural,3
4083,48,Male,White,No,No,Rural,1
4084,33,Male,Black,Yes,No,Urban,2
4085,46,Male,Latino,No,Yes,Urban,5
4086,49,Male,White,No,Yes,Urban,2
4087,31,Female,White,No,No,Urban,3
4088,31,Male,White,Yes,Yes,Urban,5
4089,48,Male,Latino,No,Yes,Urban,1
4090,57,Male,White,No,Yes,Rural,5
4091,21,Female,Latino,Yes,Yes,Urban,1
4092,29,Female,Latino,No,Yes,Urban,5
4093,61,Female,Black,Yes,No,Urban,1
4094,64,Female,White,No,No,Urban,4
4095,62,Male,White,No,No,Rural,4
4096,48,Female,White,Yes,Yes,Urban,4
4097,61,Male,Black,No,Yes,Urban,5
4098,18,Female,White,Yes,No,Urban,2
4099,47,Female,White,No,No,Urban,5
4100,42,Male,White,No,No,Urban,5
4101,33,Female,White,No,Yes,Urban,5
4102,54,Male,Latino,No,No,Urban,1
4103,28,Female,White,No,No,Rural,4
4104,60,Female,White,Yes,No,Urban,1
4105,20,Female,White,Yes,Yes,Urban,5
4106,50,Male,Asian,No,No,Urban,5
4107,34,Male,White,No,Yes,Urban,2
4108,58,Male,Latino,No,No,Urban,1
4109,33,Female,Black,No,Yes,Urban,2
4110,52,Female,White,Yes,No,Urban,1
4111,35,Female,White,Yes,Yes,Rural,1
4112,25,Male,White,No,Yes,Urban,3
4113,36,Male,White,No,No,Rural,2
4114,61,Female,White,No,No,Rural,1
4115,62,Male,White,No,Yes,Urban,5
4116,29,Female,Black,No,Yes,Urban,2
4117,33,Female,Black,Yes,No,Urban,5
4118,49,Female,White,No,Yes,Urban,4
4119,26,Female,Asian,Yes,No,Urban,2
4120,54,Female,Latino,No,No,Urban,4
4121,36,Female,Latino,No,Yes,Urban,3
4122,23,Male,White,No,Yes,Rural,1
4123,41,Male,White,No,No,Rural,2
4124,22,Male,Others,No,Yes,Urban,3
4125,47,Male,White,No,Yes,Urban,3
4126,21,Male,White,No,Yes,Urban,2
4127,58,Female,White,No,No,Urban,4
4128,42,Male,Latino,No,Yes,Urban,1
4129,18,Male,Black,No,No,Urban,2
4130,31,Female,White,No,No,Urban,1
4131,60,Female,White,Yes,No,Urban,4
4132,56,Male,White,Yes,No,Urban,3
4133,34,Male,White,No,No,Urban,2
4134,57,Male,White,No,No,Urban,1
4135,49,Female,Latino,No,No,Rural,4
4136,33,Male,White,Yes,Yes,Rural,2
4137,36,Female,White,Yes,No,Urban,4
4138,38,Female,White,Yes,Yes,Urban,4
4139,46,Female,White,No,No,Urban,2
4140,60,Male,White,No,Yes,Rural,1
4141,18,Female,White,No,No,Rural,1
4142,42,Male,White,No,Yes,Urban,2
4143,40,Female,White,No,No,Rural,2
4144,45,Female,Latino,No,No,Urban,1
4145,28,Male,Black,No,No,Urban,1
4146,43,Female,White,No,No,Urban,1
4147,30,Female,White,Yes,No,Urban,5
4148,61,Male,Asian,No,No,Rural,1
4149,54,Female,White,Yes,No,Urban,3
4150,26,Female,Black,No,Yes,Rural,5
4151,29,Female,White,No,Yes,Urban,4
4152,42,Female,White,No,Yes,Urban,1
4153,22,Male,White,No,Yes,Rural,4
4154,22,Male,Black,Yes,Yes,Urban,2
4155,48,Female,White,No,Yes,Urban,1
4156,47,Male,White,No,Yes,Rural,4
4157,46,Female,Asian,Yes,Yes,Urban,4
4158,32,Female,Black,No,No,Urban,5
4159,54,Female,Asian,Yes,Yes,Urban,4
4160,38,Male,Latino,No,No,Urban,4
4161,60,Male,White,No,No,Urban,2
4162,37,Male,Latino,No,Yes,Urban,3
4163,43,Male,Black,Yes,No,Urban,1
4164,51,Female,White,Yes,Yes,Urban,2
4165,20,Male,Black,No,Yes,Urban,3
4166,42,Female,Latino,No,No,Urban,4
4167,18,Male,White,Yes,Yes,Urban,5
4168,55,Female,Black,Yes,No,Rural,3
4169,32,Female,Latino,No,Yes,Urban,2
4170,36,Female,White,No,Yes,Urban,3
4171,61,Female,White,Yes,No,Urban,3
4172,49,Male,Black,No,Yes,Urban,5
4173,18,Male,Latino,No,Yes,Urban,5
4174,45,Male,White,No,No,Urban,1
4175,36,Female,White,Yes,No,Urban,5
4176,59,Female,White,Yes,Yes,Urban,3
4177,23,Male,White,Yes,No,Urban,4
4178,20,Male,Asian,Yes,Yes,Urban,3
4179,46,Female,White,No,No,Rural,3
4180,58,Male,White,Yes,Yes,Urban,3
4181,22,Female,White,Yes,No,Urban,3
4182,30,Male,White,Yes,No,Urban,1
4183,61,Male,Latino,No,Yes,Urban,2
4184,29,Male,White,No,No,Urban,2
4185,59,Female,White,No,No,Urban,1
4186,42,Female,White,Yes,Yes,Urban,3
4187,23,Female,White,No,No,Urban,3
4188,31,Male,Latino,Yes,Yes,Urban,5
4189,43,Male,Latino,No,No,Urban,1
4190,45,Female,Black,Yes,No,Urban,4
4191,39,Female,White,No,No,Urban,5
4192,59,Female,Latino,No,No,Urban,2
4193,27,Female,White,Yes,Yes,Urban,4
4194,63,Male,Others,No,No,Urban,4
4195,45,Female,Asian,No,Yes,Rural,5
4196,38,Male,White,No,No,Urban,5
4197,22,Female,Latino,No,Yes,Urban,1
4198,21,Female,White,No,No,Rural,5
4199,28,Female,White,Yes,No,Urban,4
4200,38,Male,Black,Yes,Yes,Urban,1
4201,37,Female,White,Yes,No,Urban,1
4202,20,Male,Latino,No,Yes,Urban,4
4203,51,Male,Black,No,No,Rural,4
4204,47,Female,Black,Yes,No,Urban,5
4205,49,Male,White,No,Yes,Urban,2
4206,43,Male,Latino,No,Yes,Urban,2
4207,29,Male,White,No,Yes,Urban,3
4208,31,Male,Asian,Yes,No,Rural,3
4209,64,Female,Black,Yes,No,Urban,2
4210,26,Female,White,No,Yes,Urban,1
4211,47,Male,White,Yes,Yes,Urban,4
4212,34,Female,White,No,Yes,Rural,3
4213,61,Female,Asian,No,Yes,Urban,2
4214,63,Female,White,Yes,No,Urban,4
4215,40,Male,Others,No,No,Rural,4
4216,64,Female,White,Yes,No,Urban,2
4217,35,Female,White,No,No,Urban,5
4218,22,Male,White,Yes,No,Urban,1
4219,29,Female,White,No,No,Urban,1
4220,50,Female,Black,No,Yes,Urban,5
4221,41,Male,Latino,Yes,Yes,Urban,5
4222,55,Male,White,No,No,Rural,5
4223,43,Male,White,Yes,Yes,Urban,1
4224,22,Female,Latino,No,No,Urban,4
4225,20,Male,Latino,Yes,No,Urban,4
4226,37,Female,White,No,Yes,Rural,2
4227,53,Female,White,Yes,Yes,Urban,3
4228,64,Female,White,No,Yes,Urban,1
4229,61,Male,Latino,No,Yes,Urban,5
4230,47,Female,White,No,No,Rural,2
4231,30,Female,Black,Yes,No,Urban,1
4232,44,Female,White,No,Yes,Urban,3
4233,27,Female,White,No,Yes,Urban,5
4234,57,Male,Latino,Yes,Yes,Urban,1
4235,34,Female,Latino,No,No,Urban,2
4236,57,Female,White,Yes,Yes,Urban,5
4237,63,Female,White,No,Yes,Urban,3
4238,42,Male,Latino,Yes,Yes,Urban,1
4239,41,Male,White,No,No,Urban,3
4240,47,Female,White,No,No,Urban,1
4241,21,Female,White,No,Yes,Urban,4
4242,18,Female,Latino,No,Yes,Urban,5
4243,46,Female,White,No,Yes,Urban,1
4244,31,Female,Latino,No,No,Urban,2
4245,60,Female,Asian,No,No,Urban,2
4246,59,Female,White,No,No,Urban,3
4247,41,Male,Latino,No,Yes,Urban,2
4248,28,Male,White,Yes,Yes,Urban,5
4249,34,Male,Black,No,Yes,Rural,1
4250,47,Female,Black,No,Yes,Urban,1
4251,34,Female,White,No,No,Rural,5
4252,25,Male,White,No,No,Rural,2
4253,64,Male,White,Yes,No,Urban,2
4254,64,Male,White,Yes,No,Urban,4
4255,20,Male,White,No,No,Rural,5
4256,56,Female,White,No,Yes,Urban,3
4257,31,Female,White,Yes,No,Urban,5
4258,56,Male,Black,Yes,Yes,Urban,3
4259,61,Male,White,Yes,No,Urban,2
4260,19,Male,Black,Yes,No,Urban,4
4261,54,Male,White,No,No,Urban,2
4262,49,Female,White,No,No,Urban,5
4263,49,Female,White,No,Yes,Urban,3
4264,50,Male,Latino,No,No,Urban,3
4265,30,Female,White,No,Yes,Urban,4
4266,48,Male,Black,No,Yes,Urban,1
4267,24,Male,White,No,No,Urban,2
4268,36,Female,White,No,No,Urban,2
4269,37,Male,White,No,No,Urban,5
4270,51,Male,Latino,No,No,Urban,4
4271,57,Male,Latino,No,No,Urban,4
4272,63,Male,Black,No,Yes,Urban,5
4273,52,Male,Latino,No,Yes,Urban,1
4274,37,Female,White,No,No,Urban,3
4275,19,Female,Others,No,Yes,Urban,2
4276,38,Female,Latino,No,No,Urban,3
4277,45,Male,Latino,Yes,Yes,Rural,5
4278,38,Male,Asian,No,Yes,Rural,2
4279,42,Male,White,No,Yes,Urban,4
4280,62,Female,White,No,No,Urban,5
4281,55,Male,Latino,No,Yes,Urban,3
4282,60,Male,White,Yes,Yes,Urban,4
4283,25,Male,Black,Yes,Yes,Urban,3
4284,27,Male,White,No,No,Urban,2
4285,42,Male,White,No,No,Urban,2
4286,34,Female,White,No,Yes,Urban,3
4287,42,Male,White,Yes,Yes,Urban,1
4288,60,Male,Black,Yes,Yes,Urban,1
4289,61,Male,Asian,No,No,Urban,2
4290,37,Female,White,Yes,Yes,Urban,3
4291,37,Female,Black,Yes,Yes,Urban,1
4292,42,Female,Latino,Yes,No,Urban,5
4293,41,Female,Others,No,No,Rural,3
4294,19,Female,White,No,No,Rural,1
4295,51,Female,White,Yes,No,Urban,4
4296,22,Male,White,No,No,Urban,2
4297,19,Female,Asian,No,No,Urban,3
4298,18,Female,White,Yes,Yes,Urban,4
4299,32,Female,White,No,No,Rural,3
4300,30,Female,White,No,No,Urban,1
4301,40,Male,Asian,No,Yes,Urban,5
4302,40,Male,Latino,No,Yes,Rural,3
4303,22,Male,Latino,No,No,Urban,3
4304,59,Male,White,No,No,Rural,4
4305,21,Male,White,No,Yes,Urban,1
4306,20,Male,White,No,Yes,Urban,4
4307,21,Female,Asian,No,Yes,Urban,1
4308,43,Female,White,No,No,Urban,3
4309,37,Female,White,No,Yes,Urban,5
4310,25,Female,Latino,No,Yes,Urban,5
4311,51,Male,Black,No,No,Urban,1
4312,26,Female,White,No,Yes,Urban,3
4313,22,Female,White,No,Yes,Urban,2
4314,48,Female,White,No,Yes,Urban,4
4315,64,Female,Asian,Yes,No,Rural,3
4316,52,Female,Black,Yes,Yes,Urban,3
4317,53,Male,White,No,No,Urban,4
4318,61,Female,White,Yes,No,Urban,5
4319,53,Female,White,Yes,No,Urban,2
4320,22,Female,White,No,Yes,Urban,5
4321,28,Female,Black,No,Yes,Urban,1
4322,40,Male,Others,No,Yes,Rural,2
4323,61,Female,Latino,No,No,Urban,4
4324,39,Male,White,No,No,Urban,3
4325,50,Male,Latino,Yes,No,Rural,2
4326,47,Female,White,No,Yes,Rural,5
4327,54,Male,Black,No,Yes,Urban,4
4328,60,Female,White,No,No,Urban,4
4329,27,Male,Others,No,Yes,Urban,3
4330,54,Female,White,Yes,Yes,Urban,3
4331,51,Male,White,No,Yes,Rural,2
4332,42,Male,White,No,Yes,Urban,5
4333,39,Male,Latino,No,Yes,Urban,4
4334,24,Female,White,Yes,Yes,Urban,2
4335,47,Male,White,No,Yes,Urban,1
4336,27,Male,Black,No,Yes,Urban,4
4337,20,Male,Latino,Yes,No,Urban,3
4338,34,Male,Latino,No,No,Urban,4
4339,53,Female,Latino,No,Yes,Urban,2
4340,27,Female,White,Yes,No,Urban,4
4341,39,Female,Latino,No,No,Urban,1
4342,21,Female,White,No,No,Urban,4
4343,58,Female,Asian,No,Yes,Urban,4
4344,22,Male,White,No,No,Urban,1
4345,40,Male,Black,Yes,Yes,Urban,1
4346,60,Male,White,No,Yes,Urban,1
4347,19,Male,Latino,No,No,Rural,5
4348,31,Female,White,No,Yes,Urban,4
4349,19,Male,White,Yes,No,Urban,2
4350,57,Male,Latino,No,No,Urban,4
4351,46,Male,White,Yes,No,Urban,5
4352,25,Female,White,Yes,No,Rural,2
4353,33,Female,Latino,Yes,Yes,Urban,1
4354,45,Female,White,Yes,No,Rural,4
4355,45,Female,White,No,No,Urban,4
4356,20,Male,Latino,Yes,Yes,Urban,2
4357,52,Female,Black,No,No,Urban,3
4358,45,Male,Asian,No,No,Rural,3
4359,58,Male,White,Yes,No,Urban,1
4360,43,Female,Latino,No,No,Urban,5
4361,43,Female,White,No,No,Urban,2
4362,38,Female,White,No,No,Urban,3
4363,38,Male,White,No,Yes,Urban,5
4364,64,Female,White,Yes,No,Rural,2
4365,59,Male,Asian,No,Yes,Urban,2
4366,62,Male,White,Yes,Yes,Urban,2
4367,42,Male,White,No,Yes,Urban,3
4368,33,Male,Asian,No,Yes,Urban,3
4369,59,Female,Black,No,Yes,Urban,5
4370,25,Male,White,No,Yes,Rural,1
4371,50,Male,White,No,Yes,Rural,5
4372,43,Female,Asian,No,Yes,Urban,3
4373,22,Female,White,Yes,Yes,Urban,3
4374,41,Male,White,Yes,Yes,Urban,4
4375,56,Male,White,Yes,No,Urban,5
4376,20,Male,Latino,Yes,No,Urban,4
4377,40,Male,White,No,No,Urban,1
4378,61,Male,Black,No,Yes,Rural,5
4379,60,Female,White,Yes,Yes,Urban,2
4380,58,Female,White,Yes,Yes,Urban,3
4381,47,Male,Latino,No,No,Urban,1
4382,27,Female,White,No,No,Urban,2
4383,22,Female,Others,No,Yes,Urban,4
4384,26,Male,White,No,Yes,Rural,5
4385,57,Female,Latino,Yes,Yes,Urban,4
4386,54,Male,Black,Yes,Yes,Rural,5
4387,59,Female,Latino,No,No,Rural,3
4388,53,Male,Black,No,No,Urban,4
4389,42,Male,White,No,No,Rural,5
4390,62,Male,White,No,Yes,Urban,5
4391,44,Male,White,Yes,Yes,Urban,5
4392,26,Female,Latino,No,No,Urban,3
4393,61,Male,White,No,No,Urban,5
4394,45,Female,White,No,No,Urban,4
4395,58,Female,White,No,No,Urban,3
4396,55,Female,Black,No,No,Rural,5
4397,62,Male,White,No,No,Urban,4
4398,23,Female,White,No,Yes,Urban,1
4399,62,Female,Others,Yes,No,Urban,2
4400,39,Male,White,Yes,Yes,Rural,5
4401,64,Female,Latino,No,Yes,Urban,5
4402,43,Male,White,Yes,No,Urban,4
4403,63,Female,White,Yes,No,Rural,3
4404,25,Female,White,Yes,No,Urban,1
4405,44,Male,Latino,No,No,Rural,2
4406,50,Male,Asian,Yes,Yes,Rural,2
4407,23,Female,White,Yes,Yes,Urban,3
4408,56,Male,Black,Yes,Yes,Urban,3
4409,36,Male,White,Yes,No,Urban,1
4410,31,Male,Latino,No,Yes,Urban,5
4411,30,Male,White,Yes,No,Urban,4
4412,22,Male,White,No,No,Urban,2
4413,59,Female,Asian,Yes,Yes,Rural,2
4414,23,Female,White,No,No,Rural,1
4415,45,Female,Black,No,No,Urban,4
4416,40,Male,Black,No,Yes,Rural,5
4417,40,Male,White,Yes,No,Urban,1
4418,50,Female,Latino,No,Yes,Urban,1
4419,56,Male,White,No,No,Urban,4
4420,31,Male,White,Yes,Yes,Urban,1
4421,50,Female,Asian,No,Yes,Rural,3
4422,57,Male,White,No,No,Urban,1
4423,61,Female,White,No,Yes,Urban,5
4424,62,Male,White,No,Yes,Urban,5
4425,54,Female,Asian,Yes,Yes,Urban,1
4426,56,Female,White,No,No,Urban,1
4427,33,Male,Latino,No,No,Urban,5
4428,51,Male,Latino,No,Yes,Urban,2
4429,23,Male,White,No,No,Urban,2
